,Unnamed: 0.1,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed,lat,lon
68,68,68,25.36882,51.551455,0.0,0.0,1561285798854,8,GSM,False,17382,120,427,2,-9,4,0.0,25.3502655,51.53068542
69,69,69,25.36882,51.551455,0.0,0.0,1561285798854,9,GSM,False,17381,120,427,2,-39,4,0.0,25.362966,51.554779
70,70,70,25.36882,51.551455,0.0,0.0,1561285798854,10,GSM,False,16573,120,427,2,-41,4,0.0,25.33103943,51.53343201
71,71,71,25.36882,51.551455,0.0,0.0,1561285798854,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364
72,72,72,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598
73,73,73,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
74,74,74,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,2,GSM,False,40281,9402,427,1,-45,4,0.0,25.368256,51.557053
75,75,75,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,3,GSM,False,25642,9402,427,1,-73,4,0.0,25.368494,51.552817
76,76,76,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,4,GSM,False,29173,9402,427,1,-75,4,0.0,25.366287,51.551102
77,77,77,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
78,78,78,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
79,79,79,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
80,80,80,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,8,GSM,False,17382,120,427,2,-9,4,0.0,25.3502655,51.53068542
81,81,81,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,9,GSM,False,17381,120,427,2,-39,4,0.0,25.362966,51.554779
82,82,82,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,10,GSM,False,16573,120,427,2,-41,4,0.0,25.33103943,51.53343201
83,83,83,25.36879333333333,51.551480000000005,0.0,0.0,1561285799812,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364
84,84,84,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598
85,85,85,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
86,86,86,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,2,GSM,False,40281,9402,427,1,-45,4,0.0,25.368256,51.557053
87,87,87,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,3,GSM,False,25642,9402,427,1,-73,4,0.0,25.368494,51.552817
88,88,88,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,4,GSM,False,29173,9402,427,1,-75,4,0.0,25.366287,51.551102
89,89,89,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
90,90,90,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
91,91,91,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
92,92,92,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
93,93,93,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,9,GSM,False,17381,120,427,2,-41,4,0.0,25.362966,51.554779
94,94,94,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,10,GSM,False,16573,120,427,2,-41,4,0.0,25.33103943,51.53343201
95,95,95,25.36877833333333,51.551498333333335,0.0,0.0,1561285800783,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364
96,96,96,25.36876833333333,51.55144,0.0,0.0,1561285801800,0,GSM,True,40283,9402,427,1,-1,4,0.0,25.369492,51.550598
97,97,97,25.36876833333333,51.55144,0.0,0.0,1561285801800,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
98,98,98,25.36876833333333,51.55144,0.0,0.0,1561285801800,2,GSM,False,40281,9402,427,1,-45,4,0.0,25.368256,51.557053
99,99,99,25.36876833333333,51.55144,0.0,0.0,1561285801800,3,GSM,False,25642,9402,427,1,-73,4,0.0,25.368494,51.552817
100,100,100,25.36876833333333,51.55144,0.0,0.0,1561285801800,4,GSM,False,29173,9402,427,1,-75,4,0.0,25.366287,51.551102
101,101,101,25.36876833333333,51.55144,0.0,0.0,1561285801800,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
102,102,102,25.36876833333333,51.55144,0.0,0.0,1561285801800,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
103,103,103,25.36876833333333,51.55144,0.0,0.0,1561285801800,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
104,104,104,25.36876833333333,51.55144,0.0,0.0,1561285801800,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
105,105,105,25.36876833333333,51.55144,0.0,0.0,1561285801800,9,GSM,False,17381,120,427,2,-41,4,0.0,25.362966,51.554779
106,106,106,25.36876833333333,51.55144,0.0,0.0,1561285801800,10,GSM,False,16573,120,427,2,-41,4,0.0,25.33103943,51.53343201
107,107,107,25.36876833333333,51.55144,0.0,0.0,1561285801800,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364
108,108,108,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,0,GSM,True,40283,9402,427,1,-7,4,0.0,25.369492,51.550598
109,109,109,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
110,110,110,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,2,GSM,False,40281,9402,427,1,-51,4,0.0,25.368256,51.557053
111,111,111,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,3,GSM,False,25642,9402,427,1,-77,4,0.0,25.368494,51.552817
112,112,112,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,4,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102
113,113,113,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
114,114,114,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
115,115,115,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
116,116,116,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
117,117,117,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,9,GSM,False,17381,120,427,2,-41,4,0.0,25.362966,51.554779
118,118,118,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,10,GSM,False,16573,120,427,2,-41,4,0.0,25.33103943,51.53343201
119,119,119,25.368758333333336,51.551408333333335,0.0,0.0,1561285802894,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364
120,120,120,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,0,GSM,True,40283,9402,427,1,-7,4,0.0,25.369492,51.550598
121,121,121,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
122,122,122,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,2,GSM,False,40281,9402,427,1,-51,4,0.0,25.368256,51.557053
123,123,123,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,3,GSM,False,25642,9402,427,1,-77,4,0.0,25.368494,51.552817
124,124,124,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,4,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102
125,125,125,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
126,126,126,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
127,127,127,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
128,128,128,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
129,129,129,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,9,GSM,False,17381,120,427,2,-41,4,0.0,25.362966,51.554779
130,130,130,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,10,GSM,False,16573,120,427,2,-41,4,0.0,25.33103943,51.53343201
131,131,131,25.368761666666668,51.55140500000001,0.0,0.0,1561285803778,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364
132,132,133,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,0,GSM,True,40283,9402,427,1,-7,4,0.0,25.369492,51.550598
133,133,134,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
134,134,135,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,2,GSM,False,40281,9402,427,1,-51,4,0.0,25.368256,51.557053
135,135,136,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,3,GSM,False,25642,9402,427,1,-77,4,0.0,25.368494,51.552817
136,136,137,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,4,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102
137,137,138,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
138,138,139,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
139,139,140,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
140,140,141,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,8,GSM,False,17382,120,427,2,-23,4,0.0,25.3502655,51.53068542
141,141,142,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
142,142,143,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,10,GSM,False,17381,120,427,2,-49,4,0.0,25.362966,51.554779
143,143,144,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,11,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
144,144,145,25.36876833333333,51.55140500000001,0.0,0.0,1561285804816,12,GSM,False,10681,120,427,2,-79,4,0.0,25.359568,51.564293
145,145,146,25.368786666666665,51.551415,0.0,0.0,1561285805859,0,GSM,True,40283,9402,427,1,-7,4,0.0,25.369492,51.550598
146,146,147,25.368786666666665,51.551415,0.0,0.0,1561285805859,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
147,147,148,25.368786666666665,51.551415,0.0,0.0,1561285805859,2,GSM,False,40281,9402,427,1,-51,4,0.0,25.368256,51.557053
148,148,149,25.368786666666665,51.551415,0.0,0.0,1561285805859,3,GSM,False,25642,9402,427,1,-77,4,0.0,25.368494,51.552817
149,149,150,25.368786666666665,51.551415,0.0,0.0,1561285805859,4,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102
150,150,151,25.368786666666665,51.551415,0.0,0.0,1561285805859,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
151,151,152,25.368786666666665,51.551415,0.0,0.0,1561285805859,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
152,152,153,25.368786666666665,51.551415,0.0,0.0,1561285805859,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
153,153,154,25.368786666666665,51.551415,0.0,0.0,1561285805859,8,GSM,False,17382,120,427,2,-23,4,0.0,25.3502655,51.53068542
154,154,155,25.368786666666665,51.551415,0.0,0.0,1561285805859,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
155,155,156,25.368786666666665,51.551415,0.0,0.0,1561285805859,10,GSM,False,17381,120,427,2,-49,4,0.0,25.362966,51.554779
156,156,157,25.368786666666665,51.551415,0.0,0.0,1561285805859,11,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
157,157,158,25.368786666666665,51.551415,0.0,0.0,1561285805859,12,GSM,False,10681,120,427,2,-79,4,0.0,25.359568,51.564293
158,158,160,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,0,GSM,True,40283,9402,427,1,-7,4,0.0,25.369492,51.550598
159,159,161,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
160,160,162,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,2,GSM,False,40281,9402,427,1,-51,4,0.0,25.368256,51.557053
161,161,163,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,3,GSM,False,25642,9402,427,1,-77,4,0.0,25.368494,51.552817
162,162,164,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,4,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102
163,163,165,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
164,164,166,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
165,165,167,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
166,166,168,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
167,167,169,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
168,168,170,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,10,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
169,169,171,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,11,GSM,False,16572,120,427,2,-71,4,0.0,25.336533,51.532517
170,170,172,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
171,171,173,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293
172,172,174,25.36881,51.55142666666667,0.0,0.0,1561285807796,0,GSM,True,40283,9402,427,1,-7,4,0.0,25.369492,51.550598
173,173,175,25.36881,51.55142666666667,0.0,0.0,1561285807796,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
174,174,176,25.36881,51.55142666666667,0.0,0.0,1561285807796,2,GSM,False,40281,9402,427,1,-51,4,0.0,25.368256,51.557053
175,175,177,25.36881,51.55142666666667,0.0,0.0,1561285807796,3,GSM,False,25642,9402,427,1,-77,4,0.0,25.368494,51.552817
176,176,178,25.36881,51.55142666666667,0.0,0.0,1561285807796,4,GSM,False,29173,9402,427,1,-77,4,0.0,25.366287,51.551102
177,177,179,25.36881,51.55142666666667,0.0,0.0,1561285807796,5,GSM,False,29171,9402,427,1,-79,4,0.0,25.365463,51.559982
178,178,180,25.36881,51.55142666666667,0.0,0.0,1561285807796,6,GSM,False,49543,9402,427,1,-85,4,0.0,25.388344,51.551006
179,179,181,25.36881,51.55142666666667,0.0,0.0,1561285807796,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
180,180,182,25.36881,51.55142666666667,0.0,0.0,1561285807796,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
181,181,183,25.36881,51.55142666666667,0.0,0.0,1561285807796,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
182,182,184,25.36881,51.55142666666667,0.0,0.0,1561285807796,10,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
183,183,185,25.36881,51.55142666666667,0.0,0.0,1561285807796,11,GSM,False,16572,120,427,2,-71,4,0.0,25.336533,51.532517
184,184,186,25.36881,51.55142666666667,0.0,0.0,1561285807796,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
185,185,187,25.36881,51.55142666666667,0.0,0.0,1561285807796,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293
186,186,188,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,0,GSM,True,40283,9402,427,1,-11,4,0.0,25.369492,51.550598
187,187,189,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
188,188,190,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,2,GSM,False,40281,9402,427,1,-59,4,0.0,25.368256,51.557053
189,189,191,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,3,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817
190,190,192,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,4,GSM,False,29173,9402,427,1,-83,4,0.0,25.366287,51.551102
191,191,193,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,5,GSM,False,29171,9402,427,1,-85,4,0.0,25.365463,51.559982
192,192,194,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,6,GSM,False,49543,9402,427,1,-93,3,0.0,25.388344,51.551006
193,193,195,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
194,194,196,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
195,195,197,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
196,196,198,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,10,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
197,197,199,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,11,GSM,False,16572,120,427,2,-71,4,0.0,25.336533,51.532517
198,198,200,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
199,199,201,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293
200,200,202,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,0,GSM,True,40283,9402,427,1,-11,4,0.0,25.369492,51.550598
201,201,203,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
202,202,204,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,2,GSM,False,40281,9402,427,1,-59,4,0.0,25.368256,51.557053
203,203,205,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,3,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817
204,204,206,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,4,GSM,False,29173,9402,427,1,-83,4,0.0,25.366287,51.551102
205,205,207,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,5,GSM,False,29171,9402,427,1,-85,4,0.0,25.365463,51.559982
206,206,208,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,6,GSM,False,49543,9402,427,1,-93,3,0.0,25.388344,51.551006
207,207,209,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
208,208,210,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
209,209,211,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
210,210,212,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,10,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
211,211,213,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,11,GSM,False,16572,120,427,2,-71,4,0.0,25.336533,51.532517
212,212,214,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
213,213,215,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293
214,214,216,25.368805,51.55143666666666,0.0,0.0,1561285810893,0,GSM,True,40283,9402,427,1,-11,4,0.0,25.369492,51.550598
215,215,217,25.368805,51.55143666666666,0.0,0.0,1561285810893,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
216,216,218,25.368805,51.55143666666666,0.0,0.0,1561285810893,2,GSM,False,40281,9402,427,1,-59,4,0.0,25.368256,51.557053
217,217,219,25.368805,51.55143666666666,0.0,0.0,1561285810893,3,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817
218,218,220,25.368805,51.55143666666666,0.0,0.0,1561285810893,4,GSM,False,29173,9402,427,1,-83,4,0.0,25.366287,51.551102
219,219,221,25.368805,51.55143666666666,0.0,0.0,1561285810893,5,GSM,False,29171,9402,427,1,-85,4,0.0,25.365463,51.559982
220,220,222,25.368805,51.55143666666666,0.0,0.0,1561285810893,6,GSM,False,49543,9402,427,1,-93,3,0.0,25.388344,51.551006
221,221,223,25.368805,51.55143666666666,0.0,0.0,1561285810893,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
222,222,224,25.368805,51.55143666666666,0.0,0.0,1561285810893,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
223,223,225,25.368805,51.55143666666666,0.0,0.0,1561285810893,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
224,224,226,25.368805,51.55143666666666,0.0,0.0,1561285810893,10,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
225,225,227,25.368805,51.55143666666666,0.0,0.0,1561285810893,11,GSM,False,16572,120,427,2,-71,4,0.0,25.336533,51.532517
226,226,228,25.368805,51.55143666666666,0.0,0.0,1561285810893,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
227,227,229,25.368805,51.55143666666666,0.0,0.0,1561285810893,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293
228,228,230,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,0,GSM,True,40283,9402,427,1,-11,4,0.0,25.369492,51.550598
229,229,231,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
230,230,232,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,2,GSM,False,40281,9402,427,1,-59,4,0.0,25.368256,51.557053
231,231,233,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,3,GSM,False,25642,9402,427,1,-79,4,0.0,25.368494,51.552817
232,232,234,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,4,GSM,False,29173,9402,427,1,-83,4,0.0,25.366287,51.551102
233,233,235,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,5,GSM,False,29171,9402,427,1,-85,4,0.0,25.365463,51.559982
234,234,236,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,6,GSM,False,49543,9402,427,1,-93,3,0.0,25.388344,51.551006
235,235,237,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
236,236,238,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
237,237,239,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
238,238,240,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,10,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
239,239,241,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,11,GSM,False,16572,120,427,2,-71,4,0.0,25.336533,51.532517
240,240,242,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
241,241,243,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293
242,242,245,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,0,GSM,True,40283,9402,427,1,-3,4,0.0,25.369492,51.550598
243,243,246,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
244,244,247,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,2,GSM,False,40281,9402,427,1,-61,4,0.0,25.368256,51.557053
245,245,248,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,3,GSM,False,25642,9402,427,1,-83,4,0.0,25.368494,51.552817
246,246,249,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,4,GSM,False,29173,9402,427,1,-89,4,0.0,25.366287,51.551102
247,247,250,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,5,GSM,False,29171,9402,427,1,-91,3,0.0,25.365463,51.559982
248,248,251,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,6,GSM,False,40721,9402,427,1,-97,3,0.0,25.370682,51.550003
249,249,252,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,7,GSM,True,17383,120,427,2,13,4,0.0,25.368232,51.550961
250,250,253,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,8,GSM,False,17382,120,427,2,-19,4,0.0,25.3502655,51.53068542
251,251,254,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,9,GSM,False,16573,120,427,2,-45,4,0.0,25.33103943,51.53343201
252,252,255,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,10,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
253,253,256,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,11,GSM,False,16572,120,427,2,-71,4,0.0,25.336533,51.532517
254,254,257,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,12,GSM,False,10022,120,427,2,-77,4,0.0,25.368139,51.546364
255,255,258,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,13,GSM,False,10681,120,427,2,-81,4,0.0,25.359568,51.564293
256,256,259,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,0,GSM,True,40283,9402,427,1,-3,4,0.0,25.369492,51.550598
257,257,260,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,1,GSM,False,40282,9402,427,1,-29,4,0.0,25.367661,51.550369
258,258,261,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,2,GSM,False,40281,9402,427,1,-61,4,0.0,25.368256,51.557053
259,259,262,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,3,GSM,False,25642,9402,427,1,-83,4,0.0,25.368494,51.552817
260,260,263,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,4,GSM,False,29173,9402,427,1,-89,4,0.0,25.366287,51.551102
