BSSID,Lat,Long
d6:40:d0:34:98:52,NaN,NaN
54:89:98:ce:b5:9e,NaN,NaN
fa:8f:ca:9f:01:96,NaN,NaN
96:3b:ad:a7:54:6c,NaN,NaN
96:3b:ad:a6:f0:99,NaN,NaN
36:23:03:24:61:d2,NaN,NaN
50:01:d9:15:20:00,NaN,NaN
f2:9f:c2:f4:09:43,NaN,NaN
1e:59:c0:40:33:e9,NaN,NaN
80:ce:b9:7d:30:2b,25.25502205,51.43846512
00:1f:27:75:53:01,25.25412178,51.43625641
d0:16:b4:81:75:a9,25.25316238,51.43147278
00:11:74:f8:6f:61,25.25471497,51.43799973
aa:db:03:01:7f:b4,25.25424194,51.43637085
d6:40:d0:36:a0:0a,25.25349617,51.43711472
b2:48:1a:7f:b4:4b,25.25355148,51.43424225
ec:1a:59:89:2c:26,25.25288391,51.43252945
ac:84:c6:b6:5a:42,25.25295448,51.43236923
ac:84:c6:9f:06:07,25.25332832,51.4325943
2e:0e:3d:07:05:fb,25.25269508,51.4318924
98:9c:57:a9:08:0b,25.25410271,51.43688583
e2:e8:62:68:9b:3e,25.25283432,51.43157196
64:d1:54:65:61:ed,25.25554657,51.43106079
e8:de:27:4c:44:64,25.25413704,51.43153763
84:47:65:f2:c4:2c,25.25384903,51.43157959
10:da:43:5c:64:57,25.25366974,51.43151093
de:74:a8:23:d9:f6,25.26073074,51.47007751
a0:ab:1b:f8:42:80,25.25292206,51.43183899
58:ef:68:b3:4d:cf,25.25325584,51.43151093
1a:59:c0:42:5c:1c,25.25471115,51.43153
58:ef:68:b3:4d:d1,25.25265121,51.43169022
e4:fb:5d:66:ed:ec,25.2543354,51.43153381
34:8f:27:31:09:a8,25.25533676,51.43152618
d0:6f:82:8d:ce:78,25.25531578,51.43153381
14:a5:1a:17:63:fc,25.25681114,51.4315033
80:26:89:66:00:16,25.2578125,51.43144989
24:09:95:46:3b:e0,25.25802803,51.43144989
98:de:d0:ec:3b:df,25.25799179,51.4314537
00:0f:00:79:09:ad,25.26060486,51.43142319
f6:8e:92:05:43:5f,25.26716614,51.43146896
2a:a0:2b:82:7f:d8,25.26828766,51.43144226
a4:6c:f1:df:6f:1d,25.26835251,51.43148041
00:0f:00:70:70:f2,25.26935577,51.43144608
7c:1c:68:97:38:9c,25.26835251,51.43148041
60:38:e0:72:7d:1c,25.26996231,51.43139267
6e:e8:5c:3e:6d:d1,25.27108955,51.43149948
7c:11:cb:e1:4d:70,25.27184105,51.43141556
74:67:f7:1d:77:44,25.28151894,51.4316597
74:67:f7:1d:77:41,25.28142738,51.43161392
74:67:f7:1d:77:40,25.2813015,51.43161011
18:0f:76:cb:13:68,25.28144264,51.43165588
52:6a:03:8e:92:e5,25.28277206,51.43234634
50:6a:03:8e:92:e5,25.28276825,51.43234634
50:6a:03:8e:94:44,25.28277588,51.43234634
f2:98:9d:69:d5:3b,25.28285027,51.43241501
c4:06:83:8c:b8:60,25.28286362,51.43239594
d6:ae:05:6e:2c:0f,25.28447723,51.43373871
70:b3:17:2f:ab:e0,25.2863121,51.43561172
04:46:65:e6:dc:ea,25.28934479,51.43871307
b4:f1:da:d1:e3:b4,25.2911644,51.44051361
58:2a:f7:75:73:e0,25.29314423,51.44275665
8a:75:98:69:eb:1c,25.29662323,51.44646072
a6:6c:f1:cd:d3:db,25.29727745,51.44688034
70:b3:17:32:df:e0,25.29893112,51.44797897
70:b3:17:b8:b7:80,25.29970169,51.44856262
d2:40:d0:39:6f:d5,25.30873299,51.45449448
d0:65:ca:96:f2:2a,25.31034851,51.45375061
14:9d:09:23:0f:24,25.31173515,51.45265579
2e:61:f6:26:e7:43,25.31667709,51.45036697
24:09:95:2a:3d:3d,25.32025719,51.44958115
e4:0e:ee:b8:fb:d2,25.32057953,51.44940186
08:bd:43:36:f8:65,25.31941414,51.44984055
8e:83:e1:a1:ef:c2,25.3120079,51.4458313
d0:c7:89:0b:ba:b1,25.31361198,51.44160461
c8:d7:b0:11:71:0f,25.31390381,51.44052124
a4:93:3f:aa:5f:65,25.3153553,51.43502045
70:3a:51:8f:a3:53,NaN,NaN
62:98:ad:af:84:b8,NaN,NaN
6e:c7:ec:bc:ea:d4,NaN,NaN
d6:40:d0:36:8a:84,NaN,NaN
d6:40:d0:36:f9:82,NaN,NaN
58:2a:f7:bd:d3:a0,NaN,NaN
00:42:68:27:57:50,NaN,NaN
00:42:68:27:57:51,NaN,NaN
d4:ca:6d:66:da:a9,25.21751785,51.4111824
54:b8:02:cd:71:87,25.21662903,51.40969849
58:7f:66:16:8e:ce,25.21635628,51.41011047
0c:37:dc:b2:07:49,25.21623421,51.41014862
50:6a:03:8e:cc:a9,25.21801376,51.41279984
90:94:97:8f:db:20,25.21807861,51.40517044
c4:93:d9:2e:4f:55,25.21483231,51.41057205
30:6a:85:ee:58:00,25.21527481,51.41020203
ba:9f:09:bb:df:a9,25.21462822,51.41062164
e4:a7:c5:6c:bd:7d,25.21360397,51.40966415
18:a6:f7:e3:ff:ac,25.21387291,51.41020203
0c:b5:27:da:8f:61,25.21342278,51.40932465
f4:63:1f:1c:62:a1,25.21633911,51.40300751
54:f2:01:33:8a:06,25.21615982,51.4029808
10:da:43:5c:64:b8,25.21966743,51.4004631
0c:b5:27:fd:86:c7,25.22518539,51.39780045
50:6a:03:8e:cd:4f,25.22850227,51.39632034
0c:b5:27:1e:d3:1a,25.23360252,51.39847183
d8:9b:3b:67:ca:09,25.23401451,51.39931107
14:9d:09:54:44:94,25.23413277,51.39950943
4e:18:9a:ab:13:72,25.24371338,51.41643906
68:ff:7b:6f:d9:64,25.24537849,51.41936111
14:a5:1a:06:d2:04,25.24748611,51.41919327
a4:2b:b0:cb:db:20,25.24857712,51.41846085
d2:40:d0:33:d5:96,25.24869347,51.41838074
d2:40:d0:33:bc:cd,25.2483902,51.4185791
84:16:f9:38:8b:82,25.25036812,51.41934967
2c:ab:00:b4:33:f9,25.25070572,51.41967773
d2:40:d0:38:53:a1,25.25104332,51.42045593
08:c0:21:44:dd:e8,25.25134277,51.42092133
18:d2:76:6e:1a:34,25.25213814,51.42220688
b4:75:0e:49:51:68,25.25335503,51.42419052
f0:0f:ec:c0:f8:51,25.25343704,51.42431641
58:d5:6e:41:54:dc,25.25379753,51.42491531
b0:5b:67:28:f3:04,25.25805664,51.42630768
ac:84:c6:e1:19:26,25.25641823,51.42631149
24:09:95:44:36:4c,25.25607872,51.42633438
24:4c:07:05:9b:14,25.25612831,51.42630005
90:67:1c:3e:58:48,25.25647163,51.42631149
70:18:8b:b5:a7:f9,25.25647163,51.42631149
a2:c9:a0:e7:20:2d,25.25771141,51.42630386
e2:37:bf:02:01:6c,25.25893593,51.42631149
0c:b5:27:db:77:07,25.25881767,51.42629623
14:a5:1a:15:85:a8,25.25910378,51.42631912
24:09:95:47:bb:dc,25.25933838,51.42634201
ec:1a:59:b0:db:de,25.25942612,51.42632675
a0:ab:1b:cd:e6:0b,25.25985146,51.42633438
84:16:f9:01:8e:83,25.25951576,51.42632294
f4:63:1f:76:53:a7,25.26013184,51.42642975
18:d6:c7:a7:2b:c0,25.25986671,51.42634201
b4:75:0e:e6:bb:45,25.26198769,51.42632294
ec:08:6b:c5:28:43,25.26202011,51.4263382
00:0c:6e:e2:79:47,25.2617836,51.42632675
c4:07:2f:5f:56:a4,25.26305389,51.42637253
d8:49:0b:7d:8e:40,25.26330185,51.42638779
b0:be:76:bd:97:64,25.26329231,51.42639542
56:c9:df:17:1f:59,25.26383591,51.42642212
24:09:95:45:52:48,25.26383591,51.42642212
dc:90:88:70:5e:ff,25.26372528,51.4264183
14:a5:1a:17:0c:30,25.26372528,51.4264183
7c:11:cb:d8:97:74,25.26383591,51.42642212
60:83:34:12:45:60,25.22703934,51.50236511
d2:40:d0:33:c9:cf,25.26464653,51.42645645
c8:d7:19:17:de:00,25.26445198,51.42645264
84:47:65:f1:70:08,25.2655983,51.4264946
18:d2:76:6c:c9:30,25.26587677,51.42649078
ac:84:c6:1f:58:ae,25.26680374,51.42655563
24:09:95:46:6e:a8,25.26637077,51.42653275
c4:9f:4c:d6:11:2f,25.26706123,51.42656326
d8:0d:17:5c:c3:2e,25.26684761,51.42654037
a4:07:b6:31:87:84,25.2679863,51.42657852
3c:37:86:ac:9c:57,25.26788521,51.42658615
f8:1a:67:42:38:86,25.26851082,51.42748642
0c:80:63:14:40:50,25.26907158,51.42938995
d2:40:d0:36:c3:aa,25.2689743,51.42900848
1c:8e:5c:b1:92:60,25.27044678,51.43095779
08:bd:43:36:fd:69,25.27139091,51.43136215
c8:d7:b0:af:3e:60,25.27638626,51.43136978
40:e3:d6:23:54:e1,25.27698326,51.43139267
a8:0c:63:2b:7f:da,25.27929688,51.43135452
40:e3:d6:23:52:04,25.27755356,51.4314003
74:67:f7:1d:77:45,25.28152084,51.43166351
dc:72:9b:64:b6:96,25.28418732,51.43164444
10:da:43:5c:40:ab,25.28287506,51.43217087
dc:90:88:70:92:73,25.28354454,51.43187332
1e:42:7d:90:30:c9,25.28292465,51.43220901
f0:ab:54:2a:c5:13,25.28302002,51.43225098
e2:d0:12:8a:6d:45,25.28351021,51.43209076
24:09:95:5e:5d:e4,25.28670883,51.43115234
78:d7:52:09:2e:13,25.28640747,51.43119049
50:01:d9:16:af:cc,25.29027367,51.4309845
7c:11:cb:e1:6e:28,25.29055786,51.4309082
84:47:65:30:c3:c4,25.29092979,51.43074799
92:3b:ad:a6:db:27,25.29340935,51.42995453
92:3b:ad:a6:e7:34,25.2932663,51.42995834
58:2a:f7:a1:f4:f8,25.2935524,51.4299469
14:9d:09:22:0a:e0,25.2932663,51.42995834
c0:17:4d:f8:9b:30,25.29424095,51.43001175
b2:b0:ed:ca:eb:fb,25.29463196,51.43003845
00:0f:00:4a:13:f8,25.29554749,51.43007278
0a:c5:e1:74:1f:b2,25.30182648,51.42274475
50:6a:03:8e:b5:25,25.3142643,51.42189789
68:e7:c2:1e:78:11,25.31797218,51.43167496
7a:88:6d:3c:49:16,25.31805038,51.43193436
f4:63:1f:0e:8a:31,25.31853294,51.43408203
c8:d3:a3:67:1d:3d,25.31566811,51.43540573
34:a8:4e:f9:1c:94,25.31442642,51.43399811
20:bb:c0:5b:7a:d3,25.31451797,51.43433762
20:bb:c0:5b:7a:d2,25.31451797,51.43433762
a4:91:b1:77:80:82,25.3146286,51.43466187
20:bb:c0:5b:7a:d1,25.31464958,51.43474197
34:a8:4e:97:93:75,25.31393242,51.43422318
34:a8:4e:97:93:74,25.31393242,51.43422318
34:a8:4e:97:93:71,25.31393242,51.43422318
50:6a:03:8e:ce:b1,25.31374359,51.4343338
d8:84:66:46:74:88,NaN,NaN
58:2a:f7:1a:49:bc,NaN,NaN
d6:40:d0:33:d5:96,NaN,NaN
d6:40:d0:38:53:a1,NaN,NaN
78:62:56:ef:c8:45,NaN,NaN
d6:40:d0:34:65:6c,NaN,NaN
d6:40:d0:35:e0:84,NaN,NaN
74:67:f7:1d:77:42,NaN,NaN
14:a5:1a:16:23:2c,NaN,NaN
96:3b:ad:a6:db:27,NaN,NaN
96:3b:ad:a6:e7:34,NaN,NaN
7e:d2:94:57:c5:5a,NaN,NaN
20:bb:c0:5b:79:23,NaN,NaN
34:a8:4e:f9:1c:90,NaN,NaN
34:a8:4e:f9:1c:93,NaN,NaN
34:a8:4e:97:93:73,NaN,NaN
34:a8:4e:f9:1c:92,NaN,NaN
34:a8:4e:97:93:72,NaN,NaN
b0:4e:26:2b:0d:5e,25.31834793,51.50086212
c0:56:27:8f:9a:7a,25.3188324,51.50165558
20:aa:4b:ef:c7:36,25.31879997,51.50400162
50:6a:03:8e:7e:6b,25.31879807,51.50407791
94:44:52:eb:25:17,25.31879616,51.50482559
6c:72:20:0f:06:08,25.31873512,51.50889587
9c:3d:cf:03:fb:2a,25.31876945,51.5087471
6c:72:20:0f:07:04,25.31875992,51.50891495
7c:11:cb:e0:ef:e0,25.3181324,51.50956726
c4:9f:4c:47:fe:c2,25.3142662,51.50593185
b0:b9:8a:a8:07:02,25.30913925,51.50505066
64:a7:dd:6c:37:41,25.30937386,51.50479889
08:bd:43:36:db:b8,25.30821228,51.50479126
64:a7:dd:6c:2f:e1,25.30870819,51.50486755
64:a7:dd:6c:36:01,25.30589294,51.50556183
14:1f:78:60:6c:12,25.30033493,51.50310516
70:4f:57:dd:ef:28,25.29896164,51.50089645
fc:ec:da:84:58:7d,25.29937172,51.50133514
48:ba:4e:73:a6:51,25.29926682,51.50120544
00:25:42:82:5a:cc,25.29776382,51.4994812
fc:ec:da:84:56:88,25.29937172,51.50133514
fc:ec:da:84:52:19,25.29937172,51.50133514
fc:ec:da:84:57:bf,25.29937172,51.50133514
fc:ec:da:84:56:84,25.29920197,51.50108337
fc:3f:db:6b:8c:2e,25.28978729,51.52324677
fc:ec:da:84:59:89,25.29937172,51.50133514
48:ba:4e:73:86:cd,25.29887009,51.50056839
80:26:89:e6:4c:06,25.29903793,51.50084686
14:a5:1a:17:63:7c,25.29894638,51.50069427
5e:ef:68:2f:77:99,25.29937172,51.50133514
24:de:c6:a1:c6:a2,25.29912758,51.50113297
c4:07:2f:5d:bd:78,25.29874802,51.5005455
02:be:f5:08:20:6e,25.29801941,51.49949265
80:26:89:66:11:89,25.29835129,51.49987411
50:6a:03:b8:50:8d,25.29816818,51.50015259
58:ef:68:b2:8d:c8,25.29442215,51.49697876
10:62:e5:b9:13:21,25.29683113,51.49846268
a0:2b:b8:6d:a0:ae,25.29775238,51.49923325
2c:30:33:61:cd:7f,25.2963829,51.49814987
00:22:75:4c:78:7f,25.27493858,51.53498459
ac:e2:d3:c3:02:25,25.29661751,51.49828339
6c:c2:17:54:80:00,25.29652786,51.4983139
58:2a:f7:bc:ba:78,25.29664803,51.49839401
3c:08:f6:d4:90:e7,25.29641342,51.49829483
60:38:e0:86:36:4e,25.29650116,51.49819183
9c:b6:54:5b:78:86,25.29726028,51.49879074
14:91:82:52:8d:b6,25.29660034,51.49829102
58:2a:f7:f6:8a:20,25.29631996,51.4981575
58:2a:f7:75:c2:34,25.29611397,51.49811935
00:26:f2:63:51:6e,25.32483673,51.46792984
24:fb:65:1d:17:4f,25.2954464,51.49750519
ac:d1:b8:2a:09:5e,25.29595947,51.49778748
e2:55:7d:1c:73:20,25.29058838,51.49601746
00:18:0a:6f:e5:fc,25.2907505,51.49586105
00:18:0a:6f:e5:c5,25.29102135,51.49590302
00:18:0a:6f:d8:8a,25.29048347,51.49605179
10:da:43:5c:06:c7,25.28925133,51.49571609
0c:b5:27:db:76:76,25.28834343,51.4956665
88:44:77:8c:b7:a4,25.28842163,51.49588394
b0:4e:26:b0:45:24,25.28724289,51.4956665
b0:4e:26:b0:43:5a,25.28767395,51.49560165
70:7b:e8:1e:7d:a2,25.28793716,51.49562454
92:3b:ad:a7:2a:a0,25.28628922,51.49541092
14:9d:09:2e:08:8c,25.28622246,51.49539185
92:3b:ad:a8:a4:86,25.28521538,51.49536514
14:9d:09:6a:4e:bc,25.28478622,51.49511337
44:c3:46:32:92:b8,25.2845459,51.49504089
58:2a:f7:bd:0b:d4,25.28337288,51.49494171
92:3b:ad:a8:fc:74,25.28376389,51.49501801
9a:3b:ad:a8:fc:74,25.28347206,51.49496078
88:1f:a1:30:3f:2e,25.2823925,51.4947052
58:ef:68:a9:73:cf,25.2827549,51.49468613
2a:5b:0e:f4:7f:61,25.28144836,51.4927597
00:0c:42:6c:93:94,25.28049469,51.49416351
c0:56:27:a9:1b:a3,25.28216934,51.49467087
1a:5b:0e:f4:7f:61,25.28170204,51.4933548
30:b5:c2:6c:5c:f3,25.28084946,51.4943161
58:2a:f7:75:9a:28,25.27950668,51.49385834
18:d2:76:6c:a8:14,25.27915764,51.49348068
02:be:f5:09:96:0f,25.27809906,51.4924736
38:8b:59:d0:a9:94,25.27821922,51.49250031
e4:34:93:90:45:cc,25.27869415,51.49285507
24:de:c6:9e:f0:02,25.27802658,51.49243546
60:38:e0:06:23:7c,25.27795792,51.49236679
b4:75:0e:81:59:3a,25.27805138,51.49230194
62:38:e0:04:23:7c,25.27790833,51.49237823
d0:6f:82:8e:5c:28,25.27733994,51.49175262
14:a5:1a:03:46:4c,25.27757072,51.4920845
fa:da:0c:6f:64:af,25.27783203,51.49201965
b0:be:76:ab:3d:9e,25.27760696,51.49208832
50:01:d9:18:41:dc,25.27822304,51.49253464
00:27:0d:9a:3a:50,25.27760124,51.49201584
00:27:0d:99:ba:30,25.27750015,51.4919014
00:27:0d:8d:12:e0,25.27752495,51.49193573
bc:1c:81:34:69:72,25.27754211,51.49192047
e4:fb:5d:66:66:44,25.276371,51.48960114
00:0c:42:6c:93:a6,25.27590752,51.48983002
4c:5e:0c:11:95:01,25.27467728,51.48762512
3e:05:18:cf:5b:d6,25.27532005,51.48864746
88:44:77:8d:d4:68,25.27523422,51.4887619
54:89:98:e3:41:dd,25.27468491,51.48756027
84:db:ac:8c:51:a1,25.27433777,51.48695755
80:26:89:e6:46:1e,25.27385139,51.48595428
00:1e:13:ee:b4:72,25.27227783,51.48244095
00:0f:00:79:09:e2,25.27080917,51.47925568
d8:0d:17:aa:1e:2a,25.270298,51.47639465
04:4f:4c:8b:8c:3f,25.26960182,51.47511673
70:5a:ac:04:e4:6a,25.26754189,51.47687149
f2:9f:c2:7a:45:7b,25.26477814,51.47851562
02:9f:c2:7a:45:7b,25.26441193,51.47870255
dc:90:88:70:61:9b,25.26268005,51.47969818
10:da:43:5c:69:e7,25.26095963,51.48115158
10:7b:44:ce:67:e8,25.2597599,51.48182297
84:47:65:30:81:f0,25.25980759,51.4817276
84:47:65:f1:d3:d4,25.2580986,51.48322296
9c:2a:70:4c:21:9f,25.25633621,51.48396683
a2:2a:a8:c7:6e:01,25.25616074,51.48321533
00:1a:dd:66:93:81,25.25545502,51.48205948
32:cd:a7:c2:f2:81,25.25528526,51.48231125
fe:ec:da:8a:d6:1c,25.25525284,51.48174286
1e:ec:da:87:cd:b8,25.25484848,51.48194885
d4:ca:6d:14:bd:5f,25.25416374,51.48037338
00:f8:1c:a5:d2:af,25.25432777,51.48030472
00:1a:8c:b1:f5:8a,25.25432777,51.48030472
00:1a:8c:b1:f5:8b,25.25427246,51.48072052
b0:4e:26:b0:2c:42,25.25344276,51.4793129
a4:93:4c:c2:90:b7,25.25384903,51.48024368
b0:b9:8a:a7:fd:0c,25.25330544,51.47861862
ae:57:75:15:7c:e0,25.25280762,51.47778702
70:62:b8:6e:06:68,25.25178146,51.47689056
0c:80:63:2f:2d:e7,25.25076294,51.47473907
d0:6f:82:8f:9e:b8,25.24741936,51.46868515
6c:3b:6b:f7:ce:ca,25.24659157,51.46751022
00:0b:82:aa:c0:cd,25.24649811,51.46738815
06:0b:82:aa:c0:cd,25.24643517,51.46731949
3c:57:6c:c7:11:40,25.24320221,51.46157837
22:e2:30:da:f8:6e,25.2414856,51.45846939
d0:6f:82:8e:ea:28,25.24200058,51.45892334
b0:4e:26:0f:6e:14,25.238657,51.45397568
24:09:95:44:18:84,25.23773193,51.4525795
d2:40:d0:35:ec:82,25.23569679,51.44935226
14:91:82:62:5a:f7,25.23516273,51.44839859
d2:40:d0:36:4e:8e,25.2352314,51.44856262
58:2a:f7:a1:d2:4c,25.23431015,51.44691467
50:6a:03:8e:b4:af,25.23350906,51.44549179
52:6a:03:8e:b4:af,25.23350906,51.44549179
ea:9e:b4:2d:a8:22,25.23182106,51.44261169
58:2a:f7:f7:0a:bc,25.23216629,51.44317245
24:09:95:44:7b:0c,25.23196793,51.4430275
1c:5f:2b:a1:a0:e9,25.23077202,51.4408493
22:db:70:c1:37:70,25.23178673,51.44254684
0c:b6:d2:0a:ab:31,25.23077583,51.44088364
e4:fb:5d:67:7c:98,25.23085403,51.44101715
90:67:1c:3c:a6:4c,25.23092461,51.44142151
82:ce:b9:c3:59:25,25.2303524,51.44017792
14:9d:09:54:8b:78,25.23011398,51.43975449
10:62:eb:ff:72:ef,25.22986984,51.43930817
28:3b:82:2a:d8:4a,25.2294445,51.43853378
50:6a:03:8e:ce:92,25.2293911,51.4384079
52:6a:03:8e:ce:92,25.22961998,51.43881607
50:c7:bf:40:cd:a4,25.22839737,51.43667603
c4:07:2f:5e:cd:24,25.22827721,51.4364624
18:a6:f7:72:0d:48,25.22728157,51.43480301
a0:ab:1b:75:7b:88,25.22755241,51.43519211
f4:8c:eb:05:1a:82,25.22794914,51.43587875
54:fc:f0:00:65:cd,25.22395325,51.43296814
38:0e:4d:ac:f5:02,25.22062683,51.43518066
38:0e:4d:ac:f5:01,25.2208004,51.43504715
a0:ab:1b:7c:bd:46,25.21962738,51.43606567
18:a6:f7:ba:f4:4e,25.2174511,51.4376564
10:62:eb:2b:49:32,25.21891022,51.43669891
c4:07:2f:e6:08:e0,25.20448875,51.44708252
10:62:eb:2b:49:3a,25.20857811,51.44390488
a0:ab:1b:78:69:1c,25.21706963,51.43792725
14:9d:09:54:0e:14,25.21763992,51.43755722
a0:ab:1b:78:69:30,25.21972656,51.43609619
c8:d3:a3:67:b5:98,25.21945572,51.43610001
a0:ab:1b:78:63:ca,25.21884918,51.43668747
e4:34:93:90:59:fa,25.22025299,51.43589783
dc:16:b2:28:6d:09,25.22040749,51.43581772
e4:0e:ee:84:82:07,25.22040749,51.43581772
3c:46:d8:38:f2:d8,NaN,NaN
fe:ec:da:84:58:7d,NaN,NaN
fe:ec:da:84:59:74,NaN,NaN
38:ed:18:bb:48:91,NaN,NaN
fe:ec:da:84:56:88,NaN,NaN
fc:ec:da:84:56:87,NaN,NaN
50:6a:03:8e:76:19,NaN,NaN
96:3b:ad:a7:2a:a0,NaN,NaN
