,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed
230,232,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,2,GSM,False,40281,9402,427,1,-59,4,0.0
231,233,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,3,GSM,False,25642,9402,427,1,-79,4,0.0
232,234,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,4,GSM,False,29173,9402,427,1,-83,4,0.0
233,235,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,5,GSM,False,29171,9402,427,1,-85,4,0.0
234,236,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,6,GSM,False,49543,9402,427,1,-93,3,0.0
235,237,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,7,GSM,True,17383,120,427,2,13,4,0.0
236,238,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,8,GSM,False,17382,120,427,2,-19,4,0.0
237,239,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,9,GSM,False,16573,120,427,2,-45,4,0.0
238,240,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,10,GSM,False,17381,120,427,2,-53,4,0.0
239,241,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,11,GSM,False,16572,120,427,2,-71,4,0.0
240,242,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,12,GSM,False,10022,120,427,2,-77,4,0.0
241,243,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,13,GSM,False,10681,120,427,2,-81,4,0.0
242,245,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,0,GSM,True,40283,9402,427,1,-3,4,0.0
243,246,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,1,GSM,False,40282,9402,427,1,-29,4,0.0
244,247,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,2,GSM,False,40281,9402,427,1,-61,4,0.0
245,248,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,3,GSM,False,25642,9402,427,1,-83,4,0.0
246,249,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,4,GSM,False,29173,9402,427,1,-89,4,0.0
247,250,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,5,GSM,False,29171,9402,427,1,-91,3,0.0
248,251,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,6,GSM,False,40721,9402,427,1,-97,3,0.0
249,252,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,7,GSM,True,17383,120,427,2,13,4,0.0
250,253,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,8,GSM,False,17382,120,427,2,-19,4,0.0
251,254,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,9,GSM,False,16573,120,427,2,-45,4,0.0
252,255,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,10,GSM,False,17381,120,427,2,-53,4,0.0
253,256,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,11,GSM,False,16572,120,427,2,-71,4,0.0
254,257,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,12,GSM,False,10022,120,427,2,-77,4,0.0
255,258,25.36881166666667,51.551431666666666,0.0,0.0,1561285812897,13,GSM,False,10681,120,427,2,-81,4,0.0
256,259,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,0,GSM,True,40283,9402,427,1,-3,4,0.0
257,260,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,1,GSM,False,40282,9402,427,1,-29,4,0.0
258,261,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,2,GSM,False,40281,9402,427,1,-61,4,0.0
259,262,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,3,GSM,False,25642,9402,427,1,-83,4,0.0
260,263,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,4,GSM,False,29173,9402,427,1,-89,4,0.0
261,264,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,5,GSM,False,29171,9402,427,1,-91,3,0.0
262,265,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,6,GSM,False,40721,9402,427,1,-97,3,0.0
263,266,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,7,GSM,True,17383,120,427,2,13,4,0.0
264,267,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,8,GSM,False,17382,120,427,2,-19,4,0.0
265,268,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,9,GSM,False,16573,120,427,2,-45,4,0.0
266,269,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,10,GSM,False,17381,120,427,2,-53,4,0.0
267,270,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,11,GSM,False,16572,120,427,2,-71,4,0.0
268,271,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,12,GSM,False,10022,120,427,2,-77,4,0.0
269,272,25.36882333333333,51.55142833333333,0.0,0.0,1561285813870,13,GSM,False,10681,120,427,2,-81,4,0.0
270,273,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,0,GSM,True,40283,9402,427,1,-3,4,0.0
271,274,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,1,GSM,False,40282,9402,427,1,-29,4,0.0
272,275,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,2,GSM,False,40281,9402,427,1,-61,4,0.0
273,276,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,3,GSM,False,25642,9402,427,1,-83,4,0.0
274,277,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,4,GSM,False,29173,9402,427,1,-89,4,0.0
275,278,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,5,GSM,False,29171,9402,427,1,-91,3,0.0
276,279,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,6,GSM,False,40721,9402,427,1,-97,3,0.0
277,280,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,7,GSM,True,17383,120,427,2,13,4,0.0
278,281,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,8,GSM,False,17382,120,427,2,-19,4,0.0
279,282,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,9,GSM,False,16573,120,427,2,-43,4,0.0
280,283,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,10,GSM,False,17381,120,427,2,-61,4,0.0
281,284,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,11,GSM,False,16572,120,427,2,-67,4,0.0
282,285,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,12,GSM,False,10681,120,427,2,-81,4,0.0
283,286,25.36883833333333,51.55142333333333,0.0,0.0,1561285814857,13,GSM,False,10022,120,427,2,-83,4,0.0
284,287,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,0,GSM,True,40283,9402,427,1,-3,4,0.0
285,288,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,1,GSM,False,40282,9402,427,1,-29,4,0.0
286,289,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,2,GSM,False,40281,9402,427,1,-61,4,0.0
287,290,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,3,GSM,False,25642,9402,427,1,-83,4,0.0
288,291,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,4,GSM,False,29173,9402,427,1,-89,4,0.0
289,292,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,5,GSM,False,29171,9402,427,1,-91,3,0.0
290,293,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,6,GSM,False,40721,9402,427,1,-97,3,0.0
291,294,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,7,GSM,True,17383,120,427,2,13,4,0.0
292,295,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,8,GSM,False,17382,120,427,2,-19,4,0.0
293,296,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,9,GSM,False,16573,120,427,2,-43,4,0.0
294,297,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,10,GSM,False,17381,120,427,2,-61,4,0.0
295,298,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,11,GSM,False,16572,120,427,2,-67,4,0.0
296,299,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,12,GSM,False,10681,120,427,2,-81,4,0.0
297,300,25.368848333333336,51.55142000000001,0.0,0.0,1561285815867,13,GSM,False,10022,120,427,2,-83,4,0.0
298,301,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,0,GSM,True,40283,9402,427,1,-3,4,0.0
299,302,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,1,GSM,False,40282,9402,427,1,-29,4,0.0
300,303,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,2,GSM,False,40281,9402,427,1,-61,4,0.0
301,304,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,3,GSM,False,25642,9402,427,1,-83,4,0.0
302,305,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,4,GSM,False,29173,9402,427,1,-89,4,0.0
303,306,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,5,GSM,False,29171,9402,427,1,-91,3,0.0
304,307,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,6,GSM,False,40721,9402,427,1,-97,3,0.0
305,308,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,7,GSM,True,17383,120,427,2,13,4,0.0
306,309,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,8,GSM,False,17382,120,427,2,-19,4,0.0
307,310,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,9,GSM,False,16573,120,427,2,-43,4,0.0
308,311,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,10,GSM,False,17381,120,427,2,-61,4,0.0
309,312,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,11,GSM,False,16572,120,427,2,-67,4,0.0
310,313,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,12,GSM,False,10681,120,427,2,-81,4,0.0
311,314,25.36885833333333,51.551408333333335,0.0,0.0,1561285817887,13,GSM,False,10022,120,427,2,-83,4,0.0
312,315,25.36886,51.55140166666667,0.0,0.0,1561285818796,0,GSM,True,40283,9402,427,1,-9,4,0.0
313,316,25.36886,51.55140166666667,0.0,0.0,1561285818796,1,GSM,False,40282,9402,427,1,-29,4,0.0
314,317,25.36886,51.55140166666667,0.0,0.0,1561285818796,2,GSM,False,40281,9402,427,1,-63,4,0.0
315,318,25.36886,51.55140166666667,0.0,0.0,1561285818796,3,GSM,False,25642,9402,427,1,-85,4,0.0
316,319,25.36886,51.55140166666667,0.0,0.0,1561285818796,4,GSM,False,29173,9402,427,1,-91,3,0.0
317,320,25.36886,51.55140166666667,0.0,0.0,1561285818796,5,GSM,False,29171,9402,427,1,-93,3,0.0
318,321,25.36886,51.55140166666667,0.0,0.0,1561285818796,6,GSM,False,40721,9402,427,1,-97,3,0.0
319,322,25.36886,51.55140166666667,0.0,0.0,1561285818796,7,GSM,True,17383,120,427,2,13,4,0.0
320,323,25.36886,51.55140166666667,0.0,0.0,1561285818796,8,GSM,False,17382,120,427,2,-19,4,0.0
321,324,25.36886,51.55140166666667,0.0,0.0,1561285818796,9,GSM,False,16573,120,427,2,-43,4,0.0
322,325,25.36886,51.55140166666667,0.0,0.0,1561285818796,10,GSM,False,17381,120,427,2,-61,4,0.0
323,326,25.36886,51.55140166666667,0.0,0.0,1561285818796,11,GSM,False,16572,120,427,2,-67,4,0.0
324,327,25.36886,51.55140166666667,0.0,0.0,1561285818796,12,GSM,False,10681,120,427,2,-81,4,0.0
325,328,25.36886,51.55140166666667,0.0,0.0,1561285818796,13,GSM,False,10022,120,427,2,-83,4,0.0
326,329,25.36886,51.55139333333333,0.0,0.0,1561285819930,0,GSM,True,40283,9402,427,1,-9,4,0.0
327,330,25.36886,51.55139333333333,0.0,0.0,1561285819930,1,GSM,False,40282,9402,427,1,-29,4,0.0
328,331,25.36886,51.55139333333333,0.0,0.0,1561285819930,2,GSM,False,40281,9402,427,1,-63,4,0.0
329,332,25.36886,51.55139333333333,0.0,0.0,1561285819930,3,GSM,False,25642,9402,427,1,-85,4,0.0
330,333,25.36886,51.55139333333333,0.0,0.0,1561285819930,4,GSM,False,29173,9402,427,1,-91,3,0.0
331,334,25.36886,51.55139333333333,0.0,0.0,1561285819930,5,GSM,False,29171,9402,427,1,-93,3,0.0
332,335,25.36886,51.55139333333333,0.0,0.0,1561285819930,6,GSM,False,40721,9402,427,1,-97,3,0.0
333,336,25.36886,51.55139333333333,0.0,0.0,1561285819930,7,GSM,True,17383,120,427,2,13,4,0.0
334,337,25.36886,51.55139333333333,0.0,0.0,1561285819930,8,GSM,False,17382,120,427,2,-19,4,0.0
335,338,25.36886,51.55139333333333,0.0,0.0,1561285819930,9,GSM,False,16573,120,427,2,-43,4,0.0
336,339,25.36886,51.55139333333333,0.0,0.0,1561285819930,10,GSM,False,17381,120,427,2,-61,4,0.0
337,340,25.36886,51.55139333333333,0.0,0.0,1561285819930,11,GSM,False,16572,120,427,2,-67,4,0.0
338,341,25.36886,51.55139333333333,0.0,0.0,1561285819930,12,GSM,False,10681,120,427,2,-81,4,0.0
339,342,25.36886,51.55139333333333,0.0,0.0,1561285819930,13,GSM,False,10022,120,427,2,-83,4,0.0
340,343,25.36887,51.55137333333334,0.0,0.0,1561285820748,0,GSM,True,40283,9402,427,1,-9,4,0.0
341,344,25.36887,51.55137333333334,0.0,0.0,1561285820748,1,GSM,False,40282,9402,427,1,-29,4,0.0
342,345,25.36887,51.55137333333334,0.0,0.0,1561285820748,2,GSM,False,40281,9402,427,1,-63,4,0.0
343,346,25.36887,51.55137333333334,0.0,0.0,1561285820748,3,GSM,False,25642,9402,427,1,-85,4,0.0
344,347,25.36887,51.55137333333334,0.0,0.0,1561285820748,4,GSM,False,29173,9402,427,1,-91,3,0.0
345,348,25.36887,51.55137333333334,0.0,0.0,1561285820748,5,GSM,False,29171,9402,427,1,-93,3,0.0
346,349,25.36887,51.55137333333334,0.0,0.0,1561285820748,6,GSM,False,40721,9402,427,1,-97,3,0.0
347,350,25.36887,51.55137333333334,0.0,0.0,1561285820748,7,GSM,True,17383,120,427,2,13,4,0.0
348,351,25.36887,51.55137333333334,0.0,0.0,1561285820748,8,GSM,False,17382,120,427,2,-19,4,0.0
349,352,25.36887,51.55137333333334,0.0,0.0,1561285820748,9,GSM,False,16573,120,427,2,-43,4,0.0
350,353,25.36887,51.55137333333334,0.0,0.0,1561285820748,10,GSM,False,17381,120,427,2,-61,4,0.0
351,354,25.36887,51.55137333333334,0.0,0.0,1561285820748,11,GSM,False,16572,120,427,2,-67,4,0.0
352,355,25.36887,51.55137333333334,0.0,0.0,1561285820748,12,GSM,False,10681,120,427,2,-81,4,0.0
353,356,25.36887,51.55137333333334,0.0,0.0,1561285820748,13,GSM,False,10022,120,427,2,-83,4,0.0
354,357,25.36886,51.55135833333334,0.0,0.0,1561285821821,0,GSM,True,40283,9402,427,1,-9,4,0.0
355,358,25.36886,51.55135833333334,0.0,0.0,1561285821821,1,GSM,False,40282,9402,427,1,-29,4,0.0
356,359,25.36886,51.55135833333334,0.0,0.0,1561285821821,2,GSM,False,40281,9402,427,1,-63,4,0.0
357,360,25.36886,51.55135833333334,0.0,0.0,1561285821821,3,GSM,False,25642,9402,427,1,-85,4,0.0
358,361,25.36886,51.55135833333334,0.0,0.0,1561285821821,4,GSM,False,29173,9402,427,1,-91,3,0.0
359,362,25.36886,51.55135833333334,0.0,0.0,1561285821821,5,GSM,False,29171,9402,427,1,-93,3,0.0
360,363,25.36886,51.55135833333334,0.0,0.0,1561285821821,6,GSM,False,40721,9402,427,1,-97,3,0.0
361,364,25.36886,51.55135833333334,0.0,0.0,1561285821821,7,GSM,True,17383,120,427,2,13,4,0.0
362,365,25.36886,51.55135833333334,0.0,0.0,1561285821821,8,GSM,False,17382,120,427,2,-19,4,0.0
363,366,25.36886,51.55135833333334,0.0,0.0,1561285821821,9,GSM,False,16573,120,427,2,-43,4,0.0
364,367,25.36886,51.55135833333334,0.0,0.0,1561285821821,10,GSM,False,17381,120,427,2,-61,4,0.0
365,368,25.36886,51.55135833333334,0.0,0.0,1561285821821,11,GSM,False,16572,120,427,2,-67,4,0.0
366,369,25.36886,51.55135833333334,0.0,0.0,1561285821821,12,GSM,False,10681,120,427,2,-81,4,0.0
367,370,25.36886,51.55135833333334,0.0,0.0,1561285821821,13,GSM,False,10022,120,427,2,-83,4,0.0
368,373,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,0,GSM,True,40283,9402,427,1,-9,4,0.0
369,374,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,1,GSM,False,40282,9402,427,1,-25,4,0.0
370,375,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,2,GSM,False,40281,9402,427,1,-61,4,0.0
371,376,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,3,GSM,False,25642,9402,427,1,-83,4,0.0
372,377,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,4,GSM,False,22961,9401,427,1,-87,4,0.0
373,378,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,5,GSM,False,29173,9402,427,1,-91,3,0.0
374,379,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,6,GSM,False,49543,9402,427,1,-97,3,0.0
375,380,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,7,GSM,True,17383,120,427,2,13,4,0.0
376,381,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,8,GSM,False,17382,120,427,2,-21,4,0.0
377,382,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,9,GSM,False,16573,120,427,2,-41,4,0.0
378,383,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,10,GSM,False,17381,120,427,2,-63,4,0.0
379,384,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,11,GSM,False,16572,120,427,2,-67,4,0.0
380,385,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,12,GSM,False,10681,120,427,2,-81,4,0.0
381,386,25.368841666666672,51.551343333333335,0.0,0.0,1561285822861,13,GSM,False,10022,120,427,2,-81,4,0.0
382,387,25.36882,51.55132666666667,0.0,0.0,1561285823801,0,GSM,True,40283,9402,427,1,-9,4,0.0
383,388,25.36882,51.55132666666667,0.0,0.0,1561285823801,1,GSM,False,40282,9402,427,1,-25,4,0.0
384,389,25.36882,51.55132666666667,0.0,0.0,1561285823801,2,GSM,False,40281,9402,427,1,-61,4,0.0
385,390,25.36882,51.55132666666667,0.0,0.0,1561285823801,3,GSM,False,25642,9402,427,1,-83,4,0.0
386,391,25.36882,51.55132666666667,0.0,0.0,1561285823801,4,GSM,False,22961,9401,427,1,-87,4,0.0
387,392,25.36882,51.55132666666667,0.0,0.0,1561285823801,5,GSM,False,29173,9402,427,1,-91,3,0.0
388,393,25.36882,51.55132666666667,0.0,0.0,1561285823801,6,GSM,False,49543,9402,427,1,-97,3,0.0
389,394,25.36882,51.55132666666667,0.0,0.0,1561285823801,7,GSM,True,17383,120,427,2,13,4,0.0
390,395,25.36882,51.55132666666667,0.0,0.0,1561285823801,8,GSM,False,17382,120,427,2,-21,4,0.0
391,396,25.36882,51.55132666666667,0.0,0.0,1561285823801,9,GSM,False,16573,120,427,2,-41,4,0.0
392,397,25.36882,51.55132666666667,0.0,0.0,1561285823801,10,GSM,False,17381,120,427,2,-63,4,0.0
393,398,25.36882,51.55132666666667,0.0,0.0,1561285823801,11,GSM,False,16572,120,427,2,-67,4,0.0
394,399,25.36882,51.55132666666667,0.0,0.0,1561285823801,12,GSM,False,10681,120,427,2,-81,4,0.0
395,400,25.36882,51.55132666666667,0.0,0.0,1561285823801,13,GSM,False,10022,120,427,2,-81,4,0.0
396,401,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,0,GSM,True,40283,9402,427,1,-9,4,0.0
397,402,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,1,GSM,False,40282,9402,427,1,-25,4,0.0
398,403,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,2,GSM,False,40281,9402,427,1,-61,4,0.0
399,404,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,3,GSM,False,25642,9402,427,1,-83,4,0.0
400,405,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,4,GSM,False,22961,9401,427,1,-87,4,0.0
401,406,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,5,GSM,False,29173,9402,427,1,-91,3,0.0
402,407,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,6,GSM,False,49543,9402,427,1,-97,3,0.0
403,408,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,7,GSM,True,17383,120,427,2,13,4,0.0
404,409,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,8,GSM,False,17382,120,427,2,-21,4,0.0
405,410,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,9,GSM,False,16573,120,427,2,-41,4,0.0
406,411,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,10,GSM,False,17381,120,427,2,-63,4,0.0
407,412,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,11,GSM,False,16572,120,427,2,-67,4,0.0
408,413,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,12,GSM,False,10681,120,427,2,-81,4,0.0
409,414,25.36879833333333,51.55131166666667,0.0,0.0,1561285824823,13,GSM,False,10022,120,427,2,-81,4,0.0
410,415,25.36876,51.551305,0.0,0.0,1561285825858,0,GSM,True,40283,9402,427,1,-9,4,0.0
411,416,25.36876,51.551305,0.0,0.0,1561285825858,1,GSM,False,40282,9402,427,1,-25,4,0.0
412,417,25.36876,51.551305,0.0,0.0,1561285825858,2,GSM,False,40281,9402,427,1,-61,4,0.0
413,418,25.36876,51.551305,0.0,0.0,1561285825858,3,GSM,False,25642,9402,427,1,-83,4,0.0
414,419,25.36876,51.551305,0.0,0.0,1561285825858,4,GSM,False,22961,9401,427,1,-87,4,0.0
415,420,25.36876,51.551305,0.0,0.0,1561285825858,5,GSM,False,29173,9402,427,1,-91,3,0.0
416,421,25.36876,51.551305,0.0,0.0,1561285825858,6,GSM,False,49543,9402,427,1,-97,3,0.0
417,422,25.36876,51.551305,0.0,0.0,1561285825858,7,GSM,True,17383,120,427,2,13,4,0.0
418,423,25.36876,51.551305,0.0,0.0,1561285825858,8,GSM,False,17382,120,427,2,-21,4,0.0
419,424,25.36876,51.551305,0.0,0.0,1561285825858,9,GSM,False,16573,120,427,2,-41,4,0.0
420,425,25.36876,51.551305,0.0,0.0,1561285825858,10,GSM,False,17381,120,427,2,-63,4,0.0
421,426,25.36876,51.551305,0.0,0.0,1561285825858,11,GSM,False,16572,120,427,2,-67,4,0.0
422,427,25.36876,51.551305,0.0,0.0,1561285825858,12,GSM,False,10681,120,427,2,-81,4,0.0
423,428,25.36876,51.551305,0.0,0.0,1561285825858,13,GSM,False,10022,120,427,2,-81,4,0.0
424,430,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,0,GSM,True,40283,9402,427,1,-1,4,0.0
425,431,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,1,GSM,False,40282,9402,427,1,-27,4,0.0
426,432,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,2,GSM,False,40281,9402,427,1,-53,4,0.0
427,433,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,3,GSM,False,25642,9402,427,1,-79,4,0.0
428,434,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,4,GSM,False,22961,9401,427,1,-87,4,0.0
429,435,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,5,GSM,False,29173,9402,427,1,-87,4,0.0
430,436,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,6,GSM,False,40721,9402,427,1,-91,3,0.0
431,437,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,7,GSM,True,17383,120,427,2,13,4,0.0
432,438,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,8,GSM,False,17382,120,427,2,-17,4,0.0
433,439,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,9,GSM,False,16573,120,427,2,-39,4,0.0
434,440,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,10,GSM,False,17381,120,427,2,-57,4,0.0
435,441,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,11,GSM,False,16572,120,427,2,-71,4,0.0
436,442,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,12,GSM,False,10022,120,427,2,-79,4,0.0
437,443,25.36871833333333,51.55128833333333,0.0,0.0,1561285826872,13,GSM,False,10681,120,427,2,-81,4,0.0
438,444,25.368675,51.55128,0.0,0.0,1561285827879,0,GSM,True,40283,9402,427,1,-1,4,0.0
439,445,25.368675,51.55128,0.0,0.0,1561285827879,1,GSM,False,40282,9402,427,1,-27,4,0.0
440,446,25.368675,51.55128,0.0,0.0,1561285827879,2,GSM,False,40281,9402,427,1,-53,4,0.0
441,447,25.368675,51.55128,0.0,0.0,1561285827879,3,GSM,False,25642,9402,427,1,-79,4,0.0
442,448,25.368675,51.55128,0.0,0.0,1561285827879,4,GSM,False,22961,9401,427,1,-87,4,0.0
443,449,25.368675,51.55128,0.0,0.0,1561285827879,5,GSM,False,29173,9402,427,1,-87,4,0.0
444,450,25.368675,51.55128,0.0,0.0,1561285827879,6,GSM,False,40721,9402,427,1,-91,3,0.0
445,451,25.368675,51.55128,0.0,0.0,1561285827879,7,GSM,True,17383,120,427,2,13,4,0.0
446,452,25.368675,51.55128,0.0,0.0,1561285827879,8,GSM,False,17382,120,427,2,-17,4,0.0
447,453,25.368675,51.55128,0.0,0.0,1561285827879,9,GSM,False,16573,120,427,2,-39,4,0.0
